,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac,H2O/CO2
95,220.5907325,-9.537063994,1071.222909,2.620421104,739.4277774,0.001758022,0.943055991,0.03188776,0.606853415,0.361258826,0.004596215,0.027291544,1.277782998,1.419167631,3.644749232,0.999186266,0.000813734,0,34.01296464,34.01296464,18.13268422,10.63425344,0,50.5305313,0.144137292,0.187948129,1262.433588,14.38869245,76.92588146,0.096772422,0.000627383,0.002710684,1.33E-05,7.92E-05,0.020462607,0.074426984,0.215646485,0,0,0,0,-10.33706399,257.6156245,1768.78784,6.862845675,0.03188776,0.606853415,0.361258826,0.004596215,0.027291544,0.999186266,0.000813734,0,11.32907509,0.999102097,1.033424294,1.033424294,0.034322197,317.2403559,0,1.679830004
96,220.1550366,-9.537431769,1070.866831,2.620033802,735.5607128,0.00175746,0.942984767,0.031921034,0.607841391,0.360237575,0.00459734,0.027323694,1.276234464,1.417571179,3.651934636,0.999177873,0.000822127,0,34.09126713,34.09126713,18.15736012,10.65849599,0,50.61216123,0.14402228,0.187689016,1261.896026,14.34762867,76.77123003,0.096778809,0.000626305,0.002710624,1.35E-05,8.01E-05,0.020463136,0.074425658,0.215653871,0,0,0,0,-10.33743177,257.6313258,1768.697607,6.862828595,0.031921034,0.607841391,0.360237575,0.00459734,0.027323694,0.999177873,0.000822127,0,11.28527291,0.999054201,1.034765338,1.034765338,0.035711137,317.158491,0,1.687334784
97,219.7193407,-9.537799544,1070.508197,2.619643325,731.6989468,0.001756895,0.942914161,0.031954395,0.608832216,0.359213389,0.004598477,0.027355918,1.274688022,1.415976736,3.659153111,0.99916945,0.00083055,0,34.17001075,34.17001075,18.18214326,10.68281162,0,50.69414656,0.143907496,0.187430178,1261.35714,14.30666525,76.61670666,0.096785188,0.000625227,0.002710557,1.36E-05,8.11E-05,0.020463664,0.074424329,0.21566126,0,0,0,0,-10.33779954,257.6469602,1768.606635,6.862803066,0.031954395,0.608832216,0.359213389,0.004598477,0.027355918,0.99916945,0.00083055,0,11.24143938,0.99900535,1.036104289,1.036104289,0.037098939,317.0767032,0,1.694904015
98,219.2836448,-9.538167318,1070.146977,2.619249636,727.8425039,0.001756325,0.942844173,0.031987842,0.609825893,0.358186265,0.004599626,0.027388216,1.273143671,1.414384301,3.666404735,0.999160997,0.000839003,0,34.24919815,34.24919815,18.20703397,10.70720039,0,50.77648977,0.143792942,0.187171614,1260.816904,14.26580163,76.46230823,0.096791559,0.000624148,0.002710482,1.38E-05,8.21E-05,0.020464192,0.074422999,0.215668651,0,0,0,0,-10.33816732,257.6625269,1768.514914,6.862768936,0.031987842,0.609825893,0.358186265,0.004599626,0.027388216,0.999160997,0.000839003,0,11.19757511,0.998955535,1.037441146,1.037441146,0.038485611,316.9949912,0,1.702538463
99,218.8479489,-9.538535093,1069.783143,2.618852695,723.9914087,0.001755751,0.942774804,0.032021375,0.610822426,0.357156198,0.004600787,0.027420588,1.271601407,1.412793871,3.673689582,0.999152512,0.000847488,0,34.32883202,34.32883202,18.2320326,10.73166236,0,50.85919332,0.14367862,0.186913325,1260.275291,14.22503726,76.30803159,0.096797922,0.00062307,0.002710398,1.40E-05,8.31E-05,0.02046472,0.074421665,0.215676043,0,0,0,0,-10.33853509,257.6780251,1768.422434,6.862726051,0.032021375,0.610822426,0.357156198,0.004600787,0.027420588,0.999152512,0.000847488,0,11.15368073,0.998904744,1.038775906,1.038775906,0.039871161,316.9133538,0,1.710238906
100,218.412253,-9.538902867,1069.416663,2.618452464,720.1456866,0.001755173,0.942706055,0.032054994,0.611821819,0.356123187,0.00460196,0.027453034,1.27006123,1.411205444,3.681007726,0.999143996,0.000856004,0,34.40891502,34.40891502,18.25713947,10.75619757,0,50.94225973,0.143564533,0.18665531,1259.732275,14.18437158,76.15387357,0.096804277,0.000621991,0.002710307,1.41E-05,8.42E-05,0.020465247,0.074420329,0.215683438,0,0,0,0,-10.33890287,257.6934538,1768.329188,6.862674256,0.032054994,0.611821819,0.356123187,0.00460196,0.027453034,0.999143996,0.000856004,0,11.10975686,0.998852969,1.040108567,1.040108567,0.041255598,316.8317899,0,1.718006133
101,217.9765571,-9.539270642,1069.047506,2.618048904,716.3053631,0.001754591,0.942637927,0.032088696,0.612824076,0.355087227,0.004603145,0.027485551,1.268523137,1.409619017,3.688359239,0.999135449,0.000864551,0,34.48944988,34.48944988,18.28235492,10.7808061,0,51.02569151,0.143450683,0.18639757,1259.18783,14.14380404,75.99983099,0.096810625,0.000620912,0.002710206,1.43E-05,8.52E-05,0.020465774,0.074418991,0.215690835,0,0,0,0,-10.33927064,257.7088124,1768.235166,6.862613394,0.032088696,0.612824076,0.355087227,0.004603145,0.027485551,0.999135449,0.000864551,0,11.06580414,0.998800199,1.041439129,1.041439129,0.04263893,316.7502981,0,1.725840946
102,217.5408612,-9.539638417,1068.675641,2.617641974,712.4704641,0.001754004,0.94257042,0.032122482,0.613829201,0.354048317,0.004604343,0.027518139,1.266987126,1.40803459,3.695744188,0.999126869,0.000873131,0,34.57043928,34.57043928,18.30767929,10.80548796,0,51.10949122,0.143337073,0.186140103,1258.641927,14.10333408,75.84590062,0.096816965,0.000619834,0.002710098,1.44E-05,8.62E-05,0.0204663,0.07441765,0.215698234,0,0,0,0,-10.33963842,257.7240998,1768.140357,6.862543304,0.032122482,0.613829201,0.354048317,0.004604343,0.027518139,0.999126869,0.000873131,0,11.0218232,0.998746423,1.042767587,1.042767587,0.044021165,316.6688773,0,1.733744154
103,217.1051653,-9.540006191,1068.301036,2.617231633,708.6410159,0.001753413,0.942503536,0.03215635,0.614837195,0.353006454,0.004605552,0.027550799,1.265453196,1.406452161,3.70316264,0.999118257,0.000881743,0,34.65188594,34.65188594,18.33311289,10.8302432,0,51.19366145,0.143223706,0.185882911,1258.094539,14.06296115,75.69207918,0.096823296,0.000618755,0.002709981,1.46E-05,8.72E-05,0.020466826,0.074416306,0.215705635,0,0,0,0,-10.34000619,257.7393152,1768.044754,6.86246382,0.03215635,0.614837195,0.353006454,0.004605552,0.027550799,0.999118257,0.000881743,0,10.9778147,0.998691631,1.044093942,1.044093942,0.045402311,316.5875261,0,1.741716584
104,216.6694694,-9.540373966,1067.923658,2.616817841,704.8170453,0.001752817,0.942437274,0.0321903,0.615848064,0.351961636,0.004606773,0.027583527,1.263921344,1.404871726,3.710614659,0.999109612,0.000890388,0,34.73379259,34.73379259,18.35865605,10.85507186,0,51.2782048,0.143110583,0.185625993,1257.545638,14.02268469,75.5383634,0.09682962,0.000617676,0.002709855,1.47E-05,8.83E-05,0.020467352,0.07441496,0.215713038,0,0,0,0,-10.34037397,257.7544577,1767.948347,6.862374781,0.0321903,0.615848064,0.351961636,0.004606773,0.027583527,0.999109612,0.000890388,0,10.93377928,0.998635811,1.04541819,1.04541819,0.046782379,316.5062434,0,1.749759069
105,216.2337735,-9.540741741,1067.543477,2.616400555,700.9985794,0.001752217,0.942371637,0.032224331,0.61686181,0.35091386,0.004608005,0.027616325,1.262391569,1.403293284,3.718100306,0.999100933,0.000899067,0,34.81616196,34.81616196,18.3843091,10.87997396,0,51.36312389,0.142997709,0.185369349,1256.995194,13.98250414,75.38474997,0.096835937,0.000616597,0.00270972,1.49E-05,8.93E-05,0.020467876,0.07441361,0.215720443,0,0,0,0,-10.34074174,257.7695264,1767.851124,6.862276015,0.032224331,0.61686181,0.35091386,0.004608005,0.027616325,0.999100933,0.000899067,0,10.88971762,0.998578954,1.046740329,1.046740329,0.048161375,316.4250277,0,1.757872459
106,215.7980776,-9.541109515,1067.160457,2.615979733,697.1856457,0.001751612,0.942306623,0.032258441,0.617878435,0.349863125,0.00460925,0.027649191,1.260863868,1.401716834,3.725619638,0.99909222,0.00090778,0,34.8989968,34.8989968,18.41007237,10.90494952,0,51.4484214,0.142885085,0.185112979,1256.443179,13.94241894,75.23123555,0.096842245,0.000615518,0.002709577,1.51E-05,9.04E-05,0.020468401,0.074412259,0.215727851,0,0,0,0,-10.34110952,257.7845204,1767.753078,6.862167353,0.032258441,0.617878435,0.349863125,0.00460925,0.027649191,0.99909222,0.00090778,0,10.84563038,0.998521047,1.048060358,1.048060358,0.049539311,316.3438779,0,1.766057613
107,215.3623817,-9.54147729,1066.774567,2.615555332,693.3782722,0.001751003,0.942242235,0.03229263,0.618897942,0.348809428,0.004610506,0.027682123,1.25933824,1.400142372,3.733172713,0.999083473,0.000916527,0,34.98229988,34.98229988,18.43594616,10.92999855,0,51.53410001,0.142772714,0.184856882,1255.889563,13.90242854,75.07781677,0.096848545,0.000614439,0.002709424,1.52E-05,9.15E-05,0.020468925,0.074410904,0.21573526,0,0,0,0,-10.34147729,257.7994387,1767.654197,6.862048624,0.03229263,0.618897942,0.348809428,0.004610506,0.027682123,0.999083473,0.000916527,0,10.80151824,0.998462079,1.049378273,1.049378273,0.050916193,316.2627926,0,1.774315405
108,214.9266858,-9.541845064,1066.385771,2.615127307,689.5764872,0.001750389,0.942178474,0.032326896,0.619920334,0.34775277,0.004611774,0.027715122,1.257814683,1.398569898,3.740759582,0.999074691,0.000925309,0,35.06607394,35.06607394,18.46193081,10.95512107,0,51.62016242,0.142660599,0.18460106,1255.334317,13.86253235,74.92449023,0.096854838,0.00061336,0.002709263,1.54E-05,9.25E-05,0.020469448,0.074409547,0.215742672,0,0,0,0,-10.34184506,257.8142804,1767.554471,6.861919649,0.032326896,0.619920334,0.34775277,0.004611774,0.027715122,0.999074691,0.000925309,0,10.75738188,0.99840204,1.050694073,1.050694073,0.052292033,316.1817704,0,1.78264672
109,214.4909899,-9.542212839,1065.994036,2.614695616,685.7803196,0.00174977,0.942115338,0.03236124,0.620945613,0.346693147,0.004613054,0.027748186,1.256293195,1.396999409,3.748380296,0.999065874,0.000934126,0,35.15032175,35.15032175,18.48802663,10.98031707,0,51.7066114,0.142548743,0.184345511,1254.777409,13.82272983,74.77125249,0.096861123,0.00061228,0.002709093,1.56E-05,9.36E-05,0.020469971,0.074408187,0.215750085,0,0,0,0,-10.34221284,257.8290445,1767.45389,6.86178025,0.03236124,0.620945613,0.346693147,0.004613054,0.027748186,0.999065874,0.000934126,0,10.71322199,0.998340916,1.052007755,1.052007755,0.053666839,316.10081,0,1.791052456
110,214.055294,-9.542580614,1065.599327,2.614260212,681.9897984,0.001749147,0.942052831,0.032395659,0.621973781,0.34563056,0.004614345,0.027781314,1.254773774,1.395430903,3.7560349,0.999057021,0.000942979,0,35.2350461,35.2350461,18.51423392,11.00558655,0,51.7934497,0.142437148,0.184090237,1254.21881,13.78302041,74.61810009,0.0968674,0.000611201,0.002708913,1.57E-05,9.47E-05,0.020470493,0.074406824,0.215757501,0,0,0,0,-10.34258061,257.84373,1767.352444,6.861630247,0.032395659,0.621973781,0.34563056,0.004614345,0.027781314,0.999057021,0.000942979,0,10.66903929,0.998278696,1.053319316,1.053319316,0.05504062,316.01991,0,1.799533526
111,213.6195981,-9.542948388,1065.201608,2.61382105,678.2049535,0.001748519,0.941990952,0.032430153,0.623004839,0.344565008,0.004615648,0.027814505,1.253256418,1.393864378,3.763723437,0.999048132,0.000951868,0,35.32024978,35.32024978,18.540553,11.03092949,0,51.88068012,0.142325817,0.183835235,1253.658487,13.74340351,74.46502952,0.096873669,0.000610121,0.002708724,1.59E-05,9.58E-05,0.020471014,0.074405458,0.215764919,0,0,0,0,-10.34294839,257.858336,1767.250121,6.861469452,0.032430153,0.623004839,0.344565008,0.004615648,0.027814505,0.999048132,0.000951868,0,10.62483448,0.998215368,1.054628755,1.054628755,0.056413387,315.9390691,0,1.808090855
112,213.1839022,-9.543316163,1064.800844,2.613378083,674.4258148,0.001747886,0.941929702,0.03246472,0.62403879,0.343496489,0.004616962,0.027847758,1.251741126,1.392299833,3.77144595,0.999039206,0.000960794,0,35.40593558,35.40593558,18.56698419,11.05634588,0,51.96830551,0.142214755,0.183580507,1253.096409,13.70387858,74.31203728,0.096879931,0.000609041,0.002708526,1.61E-05,9.69E-05,0.020471535,0.074404089,0.215772338,0,0,0,0,-10.34331616,257.8728614,1767.146912,6.861297682,0.03246472,0.62403879,0.343496489,0.004616962,0.027847758,0.999039206,0.000960794,0,10.58060827,0.99815092,1.055936069,1.055936069,0.057785149,315.8582858,0,1.81672538
113,212.7482063,-9.543683937,1064.396999,2.612931265,670.652413,0.001747248,0.941869082,0.03249936,0.625075635,0.342425005,0.004618288,0.027881072,1.250227895,1.390737265,3.779202473,0.999030242,0.000969758,0,35.49210629,35.49210629,18.59352777,11.08183569,0,52.0563287,0.142103962,0.183326053,1252.532544,13.66444505,74.15911981,0.096886184,0.00060796,0.002708318,1.62E-05,9.81E-05,0.020472056,0.074402718,0.21577976,0,0,0,0,-10.34368394,257.8873053,1767.042805,6.861114746,0.03249936,0.625075635,0.342425005,0.004618288,0.027881072,0.999030242,0.000969758,0,10.53636139,0.998085338,1.057241255,1.057241255,0.059155917,315.7775588,0,1.825438055
114,212.3125104,-9.544051712,1063.990036,2.612480548,666.884779,0.001746604,0.941809093,0.032534071,0.626115374,0.341350554,0.004619625,0.027914447,1.248716724,1.389176673,3.786993041,0.999021241,0.000978759,0,35.57876475,35.57876475,18.62018406,11.10739889,0,52.14475261,0.141993443,0.183071872,1251.96686,13.62510235,74.00627351,0.09689243,0.00060688,0.002708101,1.64E-05,9.92E-05,0.020472576,0.074401343,0.215787184,0,0,0,0,-10.34405171,257.9016665,1766.937788,6.860920452,0.032534071,0.626115374,0.341350554,0.004619625,0.027914447,0.999021241,0.000978759,0,10.49209457,0.998018611,1.05854431,1.05854431,0.060525699,315.6968866,0,1.834229846
115,211.8768145,-9.544419487,1063.579917,2.612025883,663.1229443,0.001745956,0.941749736,0.032568853,0.62715801,0.340273138,0.004620973,0.02794788,1.247207611,1.387618053,3.794817683,0.999012202,0.000987798,0,35.66591374,35.66591374,18.64695336,11.13303544,0,52.23358013,0.1418832,0.182817965,1251.399322,13.58584989,73.85349476,0.096898668,0.000605799,0.002707874,1.66E-05,0.000100317,0.020473095,0.074399965,0.21579461,0,0,0,0,-10.34441949,257.9159441,1766.831851,6.860714602,0.032568853,0.62715801,0.340273138,0.004620973,0.02794788,0.999012202,0.000987798,0,10.44780856,0.997950724,1.059845232,1.059845232,0.061894507,315.6162677,0,1.843101734
116,211.4411186,-9.544787261,1063.166606,2.611567221,659.3669408,0.001745303,0.941691011,0.032603703,0.628203542,0.339192755,0.004622332,0.02798137,1.245700554,1.386061406,3.802676424,0.999003124,0.000996876,0,35.7535561,35.7535561,18.67383596,11.15874529,0,52.32281423,0.141773237,0.18256433,1250.829897,13.54668712,73.70077991,0.096904898,0.000604718,0.002707637,1.68E-05,0.000101462,0.020473614,0.074398585,0.215802038,0,0,0,0,-10.34478726,257.9301369,1766.724983,6.860496998,0.032603703,0.628203542,0.339192755,0.004622332,0.02798137,0.999003124,0.000996876,0,10.40350411,0.997881666,1.061144017,1.061144017,0.063262351,315.5357008,0,1.852054714
117,211.0054227,-9.545155036,1062.750065,2.611104512,655.616801,0.001744645,0.941632919,0.03263862,0.629251971,0.338109409,0.004623703,0.028014917,1.244195551,1.384506728,3.810569288,0.998994007,0.001005993,0,35.84169466,35.84169466,18.70083216,11.18452838,0,52.41245789,0.141663557,0.182310969,1250.258551,13.50761345,73.54812526,0.09691112,0.000603637,0.002707391,1.69E-05,0.000102615,0.020474132,0.074397201,0.215809469,0,0,0,0,-10.34515504,257.9442439,1766.61717,6.860267439,0.03263862,0.629251971,0.338109409,0.004623703,0.028014917,0.998994007,0.001005993,0,10.35918197,0.997811423,1.062440664,1.062440664,0.064629241,315.4551843,0,1.861089795
118,210.5697268,-9.54552281,1062.330253,2.610637706,651.8725578,0.001743981,0.941575461,0.032673605,0.630303297,0.337023099,0.004625085,0.02804852,1.2426926,1.382954017,3.818496291,0.99898485,0.00101515,0,35.93033224,35.93033224,18.72794224,11.21038465,0,52.50251412,0.141554163,0.182057881,1249.68525,13.46862832,73.3955271,0.096917334,0.000602555,0.002707134,1.71E-05,0.000103778,0.020474649,0.074395814,0.215816901,0,0,0,0,-10.34552281,257.958264,1766.508403,6.860025719,0.032673605,0.630303297,0.337023099,0.004625085,0.02804852,0.99898485,0.00101515,0,10.31484292,0.99773998,1.063735168,1.063735168,0.065995189,315.3747166,0,1.870208003
119,210.1340309,-9.545890585,1061.907134,2.610166752,648.1342445,0.001743312,0.941518638,0.032708654,0.63135752,0.335933827,0.004626477,0.028082176,1.2411917,1.381403273,3.826457449,0.998975652,0.001024348,0,36.01947169,36.01947169,18.75516649,11.23631402,0,52.59298596,0.141445058,0.181805066,1249.109957,13.42973113,73.24298167,0.096923541,0.000601473,0.002706867,1.73E-05,0.00010495,0.020475166,0.074394423,0.215824335,0,0,0,0,-10.34589059,257.9721961,1766.398668,6.859771632,0.032708654,0.63135752,0.335933827,0.004626477,0.028082176,0.998975652,0.001024348,0,10.27048773,0.997667324,1.065027528,1.065027528,0.067360204,315.2942964,0,1.879410377
120,209.698335,-9.54625836,1061.480666,2.609691596,644.401895,0.001742638,0.94146245,0.032743767,0.632414639,0.334841594,0.004627881,0.028115886,1.239692849,1.379854492,3.83445277,0.998966414,0.001033586,0,36.10911584,36.10911584,18.78250519,11.26231642,0,52.6838765,0.141336245,0.181552524,1248.532638,13.39092132,73.09048517,0.096929739,0.000600391,0.00270659,1.75E-05,0.000106131,0.020475682,0.07439303,0.215831772,0,0,0,0,-10.34625836,257.986039,1766.287953,6.859504963,0.032743767,0.632414639,0.334841594,0.004627881,0.028115886,0.998966414,0.001033586,0,10.22611719,0.997593442,1.06631774,1.06631774,0.068724298,315.2139221,0,1.888697972
121,209.2626391,-9.546626134,1061.05081,2.609212187,640.6755437,0.001741958,0.941406899,0.032778942,0.633474655,0.333746403,0.004629295,0.028149646,1.238196044,1.378307673,3.84248226,0.998957134,0.001042866,0,36.19926753,36.19926753,18.80995862,11.28839176,0,52.77518885,0.141227728,0.181300254,1247.953256,13.35219831,72.93803377,0.09693593,0.000599308,0.002706303,1.76E-05,0.000107322,0.020476198,0.074391633,0.21583921,0,0,0,0,-10.34662613,257.9997916,1766.176247,6.859225498,0.032778942,0.633474655,0.333746403,0.004629295,0.028149646,0.998957134,0.001042866,0,10.1817321,0.997518318,1.0676058,1.0676058,0.070087483,315.133592,0,1.898071859
122,208.8269432,-9.546993909,1060.617525,2.60872847,636.9552256,0.001741273,0.941351984,0.032814178,0.634537567,0.332648256,0.004630721,0.028183457,1.236701285,1.376762814,3.85054592,0.998947812,0.001052188,0,36.2899296,36.2899296,18.83752706,11.31453993,0,52.86692615,0.141119511,0.181048258,1247.371774,13.31356151,72.78562361,0.096942113,0.000598225,0.002706005,1.78E-05,0.000108522,0.020476712,0.074390233,0.215846651,0,0,0,0,-10.34699391,258.0134527,1766.063536,6.858933019,0.032814178,0.634537567,0.332648256,0.004630721,0.028183457,0.998947812,0.001052188,0,10.13733325,0.997441938,1.068891706,1.068891706,0.071449769,315.0533047,0,1.907533125
123,208.3912473,-9.547361684,1060.18077,2.608240391,633.240976,0.001740582,0.941297708,0.032849473,0.635603372,0.331547155,0.004632157,0.028217317,1.235208569,1.375219913,3.858643747,0.998938447,0.001061553,0,36.38110493,36.38110493,18.86521078,11.34076083,0,52.95909157,0.141011597,0.180796534,1246.788155,13.27501034,72.6332508,0.096948288,0.000597142,0.002705697,1.80E-05,0.000109732,0.020477227,0.07438883,0.215854094,0,0,0,0,-10.34736168,258.0270212,1765.949809,6.858627307,0.032849473,0.635603372,0.331547155,0.004632157,0.028217317,0.998938447,0.001061553,0,10.09292147,0.997364287,1.070175455,1.070175455,0.072811168,314.9730585,0,1.917082872
124,207.9555514,-9.547729458,1059.740503,2.607747895,629.5328309,0.001739885,0.94124407,0.032884827,0.63667207,0.330443103,0.004633603,0.028251224,1.233717894,1.373678969,3.866775732,0.99892904,0.00107096,0,36.47279635,36.47279635,18.89301004,11.36705434,0,53.05168835,0.140903988,0.180545083,1246.202361,13.23654421,72.48091141,0.096954455,0.000596058,0.002705378,1.82E-05,0.000110951,0.02047774,0.074387423,0.215861538,0,0,0,0,-10.34772946,258.0404958,1765.835051,6.858308136,0.032884827,0.63667207,0.330443103,0.004633603,0.028251224,0.99892904,0.00107096,0,10.04849757,0.99728535,1.071457042,1.071457042,0.074171692,314.8928519,0,1.926722219
125,207.5198555,-9.548097233,1059.296683,2.607250925,625.8308269,0.001739183,0.941191072,0.032920237,0.637743658,0.329336105,0.00463506,0.028285177,1.23222926,1.372139979,3.874941862,0.998919588,0.001080412,0,36.56500672,36.56500672,18.92092512,11.39342034,0,53.14471971,0.14079669,0.180293904,1245.614353,13.19816254,72.32860146,0.096960615,0.000594974,0.002705049,1.84E-05,0.000112181,0.020478253,0.074386013,0.215868985,0,0,0,0,-10.34809723,258.0538754,1765.71925,6.857975278,0.032920237,0.637743658,0.329336105,0.00463506,0.028285177,0.998919588,0.001080412,0,10.00406239,0.997205112,1.072736465,1.072736465,0.075531353,314.8126831,0,1.936452303
126,207.0841596,-9.548465007,1058.849265,2.606749426,622.1350008,0.001738475,0.941138714,0.032955702,0.638818136,0.328226162,0.004636528,0.028319174,1.230742663,1.370602941,3.883142119,0.998910092,0.001089908,0,36.65773889,36.65773889,18.94895625,11.41985869,0,53.23818896,0.140689705,0.180042998,1245.024093,13.15986474,72.17631695,0.096966766,0.000593889,0.002704708,1.86E-05,0.000113421,0.020478765,0.074384599,0.215876434,0,0,0,0,-10.34846501,258.0671586,1765.602393,6.857628499,0.032955702,0.638818136,0.328226162,0.004636528,0.028319174,0.998910092,0.001089908,0,9.959616774,0.997123558,1.07401372,1.07401372,0.076890162,314.7325506,0,1.946274275
127,206.6484637,-9.548832782,1058.398207,2.606243338,618.4453904,0.001737761,0.941086997,0.03299122,0.6398955,0.32711328,0.004638006,0.028353214,1.229258102,1.369067854,3.89137648,0.998900552,0.001099448,0,36.75099571,36.75099571,18.9771037,11.44636925,0,53.3320994,0.140583038,0.179792364,1244.43154,13.12165022,72.02405383,0.096972909,0.000592804,0.002704356,1.88E-05,0.00011467,0.020479276,0.074383181,0.215883885,0,0,0,0,-10.34883278,258.0803443,1765.484467,6.857267566,0.03299122,0.6398955,0.32711328,0.004638006,0.028353214,0.998900552,0.001099448,0,9.915161574,0.99704067,1.075288803,1.075288803,0.078248133,314.6524527,0,1.956189305
128,206.2127678,-9.549200557,1057.943465,2.605732603,614.7620337,0.001737041,0.941035923,0.03302679,0.640975747,0.325997462,0.004639494,0.028387296,1.227775576,1.367534715,3.899644916,0.998890965,0.001109035,0,36.84478006,36.84478006,19.00536773,11.47295185,0,53.4264544,0.140476691,0.179542003,1243.836655,13.08351839,71.87180803,0.096979045,0.000591719,0.002703994,1.89E-05,0.00011593,0.020479786,0.074381761,0.215891339,0,0,0,0,-10.34920056,258.0934311,1765.365456,6.856892241,0.03302679,0.640975747,0.325997462,0.004639494,0.028387296,0.998890965,0.001109035,0,9.87069765,0.996956434,1.076561711,1.076561711,0.079605276,314.5723877,0,1.966198579
129,205.7770719,-9.549568331,1057.484995,2.605217163,611.0849695,0.001736316,0.94098549,0.033062411,0.642058876,0.324878714,0.004640993,0.028421418,1.226295083,1.366003523,3.907947391,0.998881333,0.001118667,0,36.93909476,36.93909476,19.03374856,11.49960633,0,53.52125735,0.140370669,0.179291914,1243.239397,13.04546865,71.71957539,0.096985173,0.000590633,0.00270362,1.91E-05,0.000117201,0.020480296,0.074380336,0.215898794,0,0,0,0,-10.34956833,258.1064179,1765.245348,6.856502275,0.033062411,0.642058876,0.324878714,0.004640993,0.028421418,0.998881333,0.001118667,0,9.826225881,0.996870834,1.077832439,1.077832439,0.080961606,314.4923538,0,1.976303303
130,205.341376,-9.549936106,1057.02275,2.604696955,607.414237,0.001735584,0.940935702,0.033098079,0.643144881,0.32375704,0.004642501,0.028455578,1.224816621,1.364474277,3.916283868,0.998871653,0.001128347,0,37.03394268,37.03394268,19.06224644,11.52633252,0,53.61651168,0.140264975,0.179042096,1242.639724,13.00750041,71.5673518,0.096991292,0.000589546,0.002703234,1.93E-05,0.000118481,0.020480805,0.074378908,0.215906251,0,0,0,0,-10.34993611,258.1193032,1765.124129,6.856097429,0.033098079,0.643144881,0.32375704,0.004642501,0.028455578,0.998871653,0.001128347,0,9.781747145,0.996783851,1.079100985,1.079100985,0.082317134,314.4123494,0,1.986504699
131,204.9056802,-9.55030388,1056.556687,2.60417192,603.7498761,0.001734846,0.940886558,0.033133794,0.64423376,0.322632446,0.00464402,0.028489774,1.223340187,1.362946973,3.9246543,0.998861927,0.001138073,0,37.12932667,37.12932667,19.0908616,11.55313023,0,53.71222086,0.140159614,0.178792551,1242.037594,12.96961308,71.41513304,0.096997404,0.000588459,0.002702837,1.95E-05,0.000119773,0.020481313,0.074377476,0.21591371,0,0,0,0,-10.35030388,258.1320857,1765.001784,6.855677448,0.033133794,0.64423376,0.322632446,0.00464402,0.028489774,0.998861927,0.001138073,0,9.737262337,0.99669547,1.080367344,1.080367344,0.083671874,314.3323726,0,1.996804006
132,204.4699843,-9.550671655,1056.086758,2.603641995,600.0919272,0.001734102,0.940838059,0.033169554,0.645325509,0.321504937,0.004645548,0.028524006,1.221865782,1.361421611,3.933058636,0.998852152,0.001147848,0,37.22524957,37.22524957,19.11959428,11.57999925,0,53.8083884,0.14005459,0.178543278,1241.432964,12.93180605,71.26291488,0.097003508,0.000587372,0.002702429,1.97E-05,0.000121075,0.020481821,0.07437604,0.215921172,0,0,0,0,-10.35067166,258.1447642,1764.878299,6.85524208,0.033169554,0.645325509,0.321504937,0.004645548,0.028524006,0.998852152,0.001147848,0,9.692772362,0.996605672,1.081631512,1.081631512,0.085025839,314.2524217,0,2.007202484
133,204.0342884,-9.55103943,1055.612917,2.603107116,596.4404313,0.001733352,0.940790206,0.033205357,0.646420122,0.320374521,0.004647087,0.02855827,1.220393402,1.359898188,3.941496818,0.998842328,0.001157672,0,37.32171423,37.32171423,19.14844469,11.60693938,0,53.90501785,0.139949906,0.178294277,1240.825792,12.89407872,71.11069305,0.097009604,0.000586284,0.002702008,1.99E-05,0.000122388,0.020482327,0.074374601,0.215928636,0,0,0,0,-10.35103943,258.1573371,1764.753658,6.854791067,0.033205357,0.646420122,0.320374521,0.004647087,0.02855827,0.998842328,0.001157672,0,9.648278132,0.996514442,1.082893484,1.082893484,0.086379042,314.172495,0,2.017701411
