,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac,dFMQ
79,525.3994816,-6.718295888,2286.660646,0.659663185,4375.602783,0.003735798,1.184023131,0.162387492,0.021778934,0.815995932,0.162070473,0.000317019,3.258844252,3.310596397,11.15275359,0.998138025,0.001861975,0,48.75797866,48.75797866,43.45481,0.251466354,0,43.49155622,0.998047765,0.999150182,135.4835137,2819.030524,5.427976996,0.055998278,0.007112002,6.05E-06,0.000646362,1.26E-06,0.024016634,0.054648056,0.305303865,5.662128713,0,0,0,-8.493310839,925.2005207,4144.350915,0.201700695,0.162387492,0.021778934,0.815995932,0.162070473,0.000317019,0.998138025,0.001861975,0,5.024992521,1.182876698,-1.056547055,-1.056547055,-2.239423754,4147.875856,0,1.775014951
80,524.9312678,-6.718202929,2285.95177,0.659660674,4370.146657,0.003734669,1.183597201,0.162339138,0.021795506,0.816027614,0.162022451,0.000316687,3.254807454,3.306700115,11.14976505,0.998131035,0.001868965,0,48.76003383,48.76003383,43.45500811,0.25178524,0,43.49173981,0.998049225,0.999150515,135.4170423,2812.369957,5.410757926,0.055998278,0.007109749,6.04E-06,0.000648616,1.27E-06,0.02402058,0.054643559,0.305356172,5.662128713,0,0,0,-8.493672737,925.3279828,4144.349385,0.201580161,0.162339138,0.021795506,0.816027614,0.162022451,0.000316687,0.998131035,0.001868965,0,5.026684412,1.183514084,-1.05590778,-1.05590778,-2.239421864,4147.872942,0,1.775469808
81,524.4630539,-6.718110386,2285.243332,0.659658152,4364.692458,0.003733541,1.183171668,0.162291016,0.021812107,0.816059034,0.161974659,0.000316357,3.250775454,3.302808521,11.14679132,0.998124048,0.001875952,0,48.7621457,48.7621457,43.45526032,0.252104791,0,43.49197763,0.998050681,0.999150846,135.3506275,2805.726728,5.393605265,0.055998278,0.007107499,6.04E-06,0.000650868,1.27E-06,0.024024524,0.054639064,0.305408446,5.662128713,0,0,0,-8.494034635,925.4554388,4144.347847,0.201459831,0.162291016,0.021812107,0.816059034,0.161974659,0.000316357,0.998124048,0.001875952,0,5.028368522,1.184151073,-1.055268903,-1.055268903,-2.239419976,4147.870028,0,1.775924249
82,523.9948401,-6.718018257,2284.535331,0.659655619,4359.240191,0.003732413,1.182746534,0.162243125,0.021828737,0.816090195,0.161927097,0.000316028,3.246748247,3.29892161,11.14383239,0.998117063,0.001882937,0,48.76431422,48.76431422,43.45556658,0.252425009,0,43.49226962,0.998052133,0.999151175,135.2842694,2799.100779,5.376518666,0.055998278,0.007105249,6.04E-06,0.000653119,1.27E-06,0.024028466,0.054634572,0.305460689,5.662128713,0,0,0,-8.494396533,925.5828887,4144.346304,0.201339705,0.162243125,0.021828737,0.816090195,0.161927097,0.000316028,0.998117063,0.001882937,0,5.030044859,1.184787669,-1.054630421,-1.054630421,-2.23941809,4147.867115,0,1.776378276
83,523.5266263,-6.71792654,2283.827764,0.659653075,4353.789864,0.003731286,1.182321798,0.162195464,0.021845397,0.816121095,0.161879764,0.0003157,3.242725827,3.295039376,11.14088822,0.998110082,0.001889918,0,48.76653937,48.76653937,43.45592685,0.252745896,0,43.49261574,0.998053581,0.999151503,135.2179678,2792.492051,5.359497788,0.055998278,0.007103001,6.03E-06,0.000655368,1.28E-06,0.024032405,0.054630083,0.3055129,5.662128713,0,0,0,-8.494758431,925.7103329,4144.344753,0.201219782,0.162195464,0.021845397,0.816121095,0.161879764,0.0003157,0.998110082,0.001889918,0,5.031713427,1.185423874,-1.053992332,-1.053992332,-2.239416206,4147.864203,0,1.776831891
84,523.0584125,-6.717835231,2283.120628,0.65965052,4348.341483,0.00373016,1.18189746,0.162148034,0.021862086,0.816151737,0.16183266,0.000315374,3.238708189,3.291161813,11.13795876,0.998103103,0.001896897,0,48.7688211,48.7688211,43.45634106,0.253067455,0,43.49301592,0.998055024,0.999151829,135.1517227,2785.900487,5.342542288,0.055998278,0.007100755,6.03E-06,0.000657616,1.28E-06,0.024036341,0.054625596,0.305565079,5.662128713,0,0,0,-8.495120329,925.8377713,4144.343196,0.20110006,0.162148034,0.021862086,0.816151737,0.16183266,0.000315374,0.998103103,0.001896897,0,5.033374234,1.18605969,-1.053354633,-1.053354633,-2.239414323,4147.86129,0,1.777285098
85,522.5901987,-6.71774433,2282.413921,0.659647954,4342.895052,0.003729034,1.18147352,0.162100833,0.021878805,0.816182119,0.161785784,0.000315049,3.234695328,3.287288916,11.135044,0.998096127,0.001903873,0,48.77115938,48.77115938,43.45680918,0.253389685,0,43.49347013,0.998056463,0.999152154,135.0855342,2779.326028,5.32565183,0.055998278,0.007098509,6.02E-06,0.000659863,1.28E-06,0.024040275,0.054621113,0.305617226,5.662128713,0,0,0,-8.495482227,925.9652042,4144.341632,0.20098054,0.162100833,0.021878805,0.816182119,0.161785784,0.000315049,0.998096127,0.001903873,0,5.035027285,1.18669512,-1.052717323,-1.052717323,-2.239412443,4147.858379,0,1.777737897
86,522.1219848,-6.717653833,2281.70764,0.659645377,4337.45058,0.003727909,1.181049978,0.162053862,0.021895553,0.816212244,0.161739137,0.000314725,3.230687238,3.283420679,11.1321439,0.998089154,0.001910846,0,48.77355418,48.77355418,43.45733116,0.253712591,0,43.49397831,0.998057897,0.999152476,135.0194023,2772.768617,5.308826076,0.055998278,0.007096266,6.02E-06,0.000662108,1.29E-06,0.024044207,0.054616631,0.305669342,5.662128713,0,0,0,-8.495844125,926.0926318,4144.340061,0.20086122,0.162053862,0.021895553,0.816212244,0.161739137,0.000314725,0.998089154,0.001910846,0,5.036672586,1.187330165,-1.052080398,-1.052080398,-2.239410564,4147.855467,0,1.778190292
87,521.653771,-6.717563739,2281.001782,0.659642789,4332.008071,0.003726785,1.180626835,0.162007119,0.021912332,0.81624211,0.161692716,0.000314403,3.226683915,3.279557096,11.12925843,0.998082183,0.001917817,0,48.77600546,48.77600546,43.45790695,0.254036173,0,43.49454042,0.998059327,0.999152797,134.9533268,2766.228196,5.292064692,0.055998278,0.007094023,6.02E-06,0.000664352,1.29E-06,0.024048136,0.054612153,0.305721428,5.662128713,0,0,0,-8.496206023,926.2200541,4144.338484,0.2007421,0.162007119,0.021912332,0.81624211,0.161692716,0.000314403,0.998082183,0.001917817,0,5.038310142,1.187964829,-1.051443857,-1.051443857,-2.239408686,4147.852556,0,1.778642284
88,521.1855572,-6.717474046,2280.296345,0.65964019,4326.567532,0.003725661,1.18020409,0.161960604,0.02192914,0.816271719,0.161646522,0.000314082,3.222685353,3.275698162,11.12638755,0.998075216,0.001924784,0,48.7785132,48.7785132,43.4585365,0.254360434,0,43.49515641,0.998060753,0.999153117,134.8873078,2759.70471,5.275367346,0.055998278,0.007091782,6.01E-06,0.000666595,1.30E-06,0.024052062,0.054607677,0.305773482,5.662128713,0,0,0,-8.496567921,926.3474714,4144.3369,0.200623179,0.161960604,0.02192914,0.816271719,0.161646522,0.000314082,0.998075216,0.001924784,0,5.039939961,1.188599114,-1.050807697,-1.050807697,-2.239406811,4147.849644,0,1.779093875
89,520.7173434,-6.71738475,2279.591326,0.65963758,4321.128969,0.003724538,1.179781743,0.161914316,0.021945978,0.816301072,0.161600555,0.000313762,3.218691547,3.27184387,11.12353124,0.998068251,0.001931749,0,48.78107735,48.78107735,43.45921977,0.254685375,0,43.49582623,0.998062175,0.999153434,134.8213453,2753.1981,5.258733708,0.055998278,0.007089542,6.01E-06,0.000668836,1.30E-06,0.024055987,0.054603204,0.305825506,5.662128713,0,0,0,-8.496929819,926.4748839,4144.335309,0.200504457,0.161914316,0.021945978,0.816301072,0.161600555,0.000313762,0.998068251,0.001931749,0,5.041562048,1.189233021,-1.050171916,-1.050171916,-2.239404937,4147.846733,0,1.779545069
90,520.2491295,-6.717295851,2278.886723,0.659634959,4315.692388,0.003723416,1.179359795,0.161868255,0.021962846,0.816330167,0.161554813,0.000313443,3.214702492,3.267994217,11.12068946,0.998061289,0.001938711,0,48.7836979,48.7836979,43.45995671,0.255010999,0,43.49654985,0.998063593,0.99915375,134.7554392,2746.70831,5.242163451,0.055998278,0.007087303,6.00E-06,0.000671076,1.30E-06,0.024059909,0.054598733,0.305877499,5.662128713,0,0,0,-8.497291717,926.6022916,4144.333711,0.200385932,0.161868255,0.021962846,0.816330167,0.161554813,0.000313443,0.998061289,0.001938711,0,5.043176409,1.189866554,-1.049536511,-1.049536511,-2.239403065,4147.843822,0,1.779995867
91,519.7809157,-6.717207345,2278.182532,0.659632327,4310.257794,0.003722294,1.178938244,0.161822421,0.021979745,0.816359007,0.161509296,0.000313125,3.210718182,3.264149195,11.11786218,0.99805433,0.00194567,0,48.78637479,48.78637479,43.46074729,0.255337308,0,43.4973272,0.998065006,0.999154065,134.6895896,2740.235284,5.225656248,0.055998278,0.007085066,6.00E-06,0.000673315,1.31E-06,0.024063828,0.054594265,0.305929462,5.662128713,0,0,0,-8.497653615,926.7296947,4144.332107,0.200267604,0.161822421,0.021979745,0.816359007,0.161509296,0.000313125,0.99805433,0.00194567,0,5.044783049,1.190499715,-1.04890148,-1.04890148,-2.239401195,4147.840911,0,1.78044627
92,519.3127019,-6.717119231,2277.478752,0.659629683,4304.825194,0.003721173,1.178517093,0.161776813,0.021996673,0.816387591,0.161464003,0.000312809,3.206738612,3.260308799,11.11504937,0.998047374,0.001952626,0,48.78910801,48.78910801,43.46159144,0.255664303,0,43.49815826,0.998066415,0.999154378,134.6237963,2733.778966,5.209211776,0.055998278,0.00708283,5.99E-06,0.000675552,1.31E-06,0.024067745,0.0545898,0.305981394,5.662128713,0,0,0,-8.498015513,926.8570934,4144.330496,0.200149471,0.161776813,0.021996673,0.816387591,0.161464003,0.000312809,0.998047374,0.001952626,0,5.046381975,1.191132506,-1.048266821,-1.048266821,-2.239399326,4147.838,0,1.780896283
93,518.8444881,-6.717031506,2276.77538,0.659627028,4299.394594,0.003720052,1.178096339,0.161731429,0.022013632,0.81641592,0.161418935,0.000312494,3.202763777,3.256473024,11.11225099,0.99804042,0.00195958,0,48.79189753,48.79189753,43.46248914,0.255991986,0,43.49904297,0.99806782,0.999154689,134.5580595,2727.3393,5.192829713,0.055998278,0.007080596,5.99E-06,0.000677788,1.31E-06,0.02407166,0.054585337,0.306033297,5.662128713,0,0,0,-8.498377411,926.9844879,4144.328878,0.200031535,0.161731429,0.022013632,0.81641592,0.161418935,0.000312494,0.99804042,0.00195958,0,5.047973192,1.191764929,-1.047632531,-1.047632531,-2.239397459,4147.835089,0,1.781345906
94,518.3762742,-6.716944168,2276.072413,0.659624362,4293.965999,0.003718932,1.177675985,0.161686271,0.022030621,0.816443994,0.161374091,0.00031218,3.198793672,3.252641864,11.10946702,0.99803347,0.00196653,0,48.79474332,48.79474332,43.46344034,0.25632036,0,43.4999813,0.998069221,0.999154998,134.492379,2720.916231,5.17650974,0.055998278,0.007078363,5.99E-06,0.000680022,1.32E-06,0.024075573,0.054580877,0.306085171,5.662128713,0,0,0,-8.49873931,927.1118783,4144.327253,0.199913793,0.161686271,0.022030621,0.816443994,0.161374091,0.00031218,0.99803347,0.00196653,0,5.049556706,1.192396987,-1.046998608,-1.046998608,-2.239395594,4147.832177,0,1.781795142
95,517.9080604,-6.716857215,2275.369848,0.659621685,4288.539415,0.003717813,1.177256029,0.161641337,0.022047641,0.816471814,0.161329469,0.000311868,3.194828291,3.248815313,11.10669743,0.998026522,0.001973478,0,48.79764534,48.79764534,43.46444499,0.256649426,0,43.50097319,0.998070618,0.999155306,134.4267549,2714.509702,5.160251539,0.055998278,0.007076131,5.98E-06,0.000682256,1.32E-06,0.024079483,0.054576419,0.306137015,5.662128713,0,0,0,-8.499101208,927.2392647,4144.325621,0.199796245,0.161641337,0.022047641,0.816471814,0.161329469,0.000311868,0.998026522,0.001973478,0,5.051132524,1.193028682,-1.046365049,-1.046365049,-2.239393731,4147.829266,0,1.782243993
96,517.4398466,-6.716770645,2274.667683,0.659618997,4283.114849,0.003716695,1.176836471,0.161596627,0.022064691,0.816499381,0.16128507,0.000311557,3.19086763,3.244993366,11.10394219,0.998019577,0.001980423,0,48.80060357,48.80060357,43.46550306,0.256979187,0,43.50201862,0.998072011,0.999155613,134.3611871,2708.119659,5.144054795,0.055998278,0.0070739,5.98E-06,0.000684488,1.32E-06,0.024083391,0.054571964,0.306188829,5.662128713,0,0,0,-8.499463106,927.3666474,4144.323983,0.19967889,0.161596627,0.022064691,0.816499381,0.16128507,0.000311557,0.998019577,0.001980423,0,5.05270065,1.193660016,-1.045731853,-1.045731853,-2.23939187,4147.826354,0,1.782692461
97,516.9716328,-6.716684455,2273.965915,0.659616297,4277.692305,0.003715577,1.176417312,0.16155214,0.022081771,0.816526693,0.161240893,0.000311246,3.186911683,3.241176017,11.10120126,0.998012635,0.001987365,0,48.80361798,48.80361798,43.46661451,0.257309645,0,43.50311753,0.998073399,0.999155918,134.2956756,2701.746048,5.127919194,0.055998278,0.00707167,5.97E-06,0.000686719,1.33E-06,0.024087297,0.054567511,0.306240615,5.662128713,0,0,0,-8.499825004,927.4940264,4144.322337,0.199561728,0.16155214,0.022081771,0.816526693,0.161240893,0.000311246,0.998012635,0.001987365,0,5.054261091,1.194290992,-1.045099017,-1.045099017,-2.23939001,4147.823441,0,1.783140548
98,516.503419,-6.716598644,2273.264543,0.659613586,4272.271789,0.00371446,1.175998552,0.161507875,0.022098883,0.816553753,0.161196938,0.000310938,3.182960445,3.23736326,11.09847462,0.998005696,0.001994304,0,48.80668854,48.80668854,43.46777928,0.257640801,0,43.50426988,0.998074784,0.999156221,134.2302204,2695.388813,5.111844424,0.055998278,0.007069442,5.97E-06,0.000688948,1.33E-06,0.0240912,0.054563061,0.306292371,5.662128713,0,0,0,-8.500186902,927.621402,4144.320685,0.199444757,0.161507875,0.022098883,0.816553753,0.161196938,0.000310938,0.998005696,0.001994304,0,5.055813853,1.194921613,-1.044466539,-1.044466539,-2.239388152,4147.820529,0,1.783588257
99,516.0352051,-6.71651321,2272.563562,0.659610864,4266.853308,0.003713343,1.17558019,0.161463833,0.022116025,0.81658056,0.161153203,0.00031063,3.179013911,3.233555091,11.09576223,0.99799876,0.00200124,0,48.80981524,48.80981524,43.46899736,0.257972657,0,43.50547564,0.998076165,0.999156523,134.1648215,2689.047899,5.095830176,0.055998278,0.007067215,5.97E-06,0.000691176,1.33E-06,0.024095101,0.054558613,0.306344099,5.662128713,0,0,0,-8.5005488,927.7487743,4144.319025,0.199327978,0.161463833,0.022116025,0.81658056,0.161153203,0.00031063,0.99799876,0.00200124,0,5.05735894,1.195551879,-1.043834416,-1.043834416,-2.239386295,4147.817615,0,1.78403559
100,515.5669913,-6.716428149,2271.862971,0.65960813,4261.436866,0.003712227,1.175162227,0.161420013,0.022133198,0.816607115,0.161109689,0.000310323,3.175072075,3.229751503,11.09306407,0.997991826,0.002008174,0,48.81299803,48.81299803,43.47026868,0.258305216,0,43.50673477,0.998077541,0.999156823,134.0994788,2682.723254,5.079876142,0.055998278,0.00706499,5.96E-06,0.000693403,1.34E-06,0.024099,0.054554168,0.306395799,5.662128713,0,0,0,-8.500910698,927.8761434,4144.317359,0.199211389,0.161420013,0.022133198,0.816607115,0.161109689,0.000310323,0.997991826,0.002008174,0,5.05889636,1.196181795,-1.043202646,-1.043202646,-2.239384441,4147.814702,0,1.784482549
101,515.0987775,-6.71634346,2271.162767,0.659605385,4256.022469,0.003711111,1.174744663,0.161376414,0.022150401,0.816633418,0.161066396,0.000310018,3.171134933,3.225952491,11.0903801,0.997984896,0.002015104,0,48.81623691,48.81623691,43.47159323,0.25863848,0,43.50804722,0.998078914,0.999157122,134.0341923,2676.414823,5.063982017,0.055998278,0.007062765,5.96E-06,0.000695629,1.34E-06,0.024102897,0.054549725,0.30644747,5.662128713,0,0,0,-8.501272596,928.0035095,4144.315686,0.19909499,0.161376414,0.022150401,0.816633418,0.161066396,0.000310018,0.997984896,0.002015104,0,5.060426117,1.196811361,-1.042571227,-1.042571227,-2.239382588,4147.811787,0,1.784929136
102,514.6305637,-6.716259141,2270.462948,0.659602629,4250.610124,0.003709996,1.174327498,0.161333035,0.022167636,0.81665947,0.161023321,0.000309714,3.167202478,3.222158049,11.0877103,0.997977968,0.002022032,0,48.81953183,48.81953183,43.47297095,0.258972451,0,43.50941296,0.998080282,0.999157419,133.9689621,2670.122551,5.048147496,0.055998278,0.007060542,5.95E-06,0.000697853,1.34E-06,0.024106791,0.054545284,0.306499113,5.662128713,0,0,0,-8.501634494,928.1308728,4144.314006,0.198978779,0.161333035,0.022167636,0.81665947,0.161023321,0.000309714,0.997977968,0.002022032,0,5.061948217,1.197440581,-1.041940156,-1.041940156,-2.239380737,4147.808872,0,1.785375353
103,514.1623498,-6.71617519,2269.76351,0.659599861,4245.199834,0.003708882,1.173910732,0.161289877,0.022184902,0.816685271,0.160980466,0.000309411,3.163274707,3.218368173,11.08505464,0.997971043,0.002028957,0,48.82288278,48.82288278,43.47440181,0.25930713,0,43.51083195,0.998081647,0.999157714,133.9037881,2663.846387,5.032372279,0.055998278,0.00705832,5.95E-06,0.000700077,1.35E-06,0.024110684,0.054540846,0.306550728,5.662128713,0,0,0,-8.501996392,928.2582334,4144.312319,0.198862757,0.161289877,0.022184902,0.816685271,0.160980466,0.000309411,0.997971043,0.002028957,0,5.063462666,1.198069456,-1.041309432,-1.041309432,-2.239378888,4147.805957,0,1.785821202
104,513.694136,-6.716091604,2269.064452,0.659597081,4239.791607,0.003707769,1.173494364,0.161246939,0.022202199,0.816710821,0.16093783,0.000309109,3.159351614,3.214582855,11.08241308,0.99796412,0.00203588,0,48.82628974,48.82628974,43.47588578,0.25964252,0,43.51230415,0.998083008,0.999158008,133.8386702,2657.586276,5.016656064,0.055998278,0.007056099,5.95E-06,0.000702299,1.35E-06,0.024114574,0.05453641,0.306602316,5.662128713,0,0,0,-8.50235829,928.3855915,4144.310625,0.198746923,0.161246939,0.022202199,0.816710821,0.16093783,0.000309109,0.99796412,0.00203588,0,5.064969469,1.198697989,-1.040679051,-1.040679051,-2.23937704,4147.80304,0,1.786266686
105,513.2259222,-6.716008381,2268.365771,0.65959429,4234.385447,0.003706655,1.173078396,0.16120422,0.022219528,0.816736122,0.160895411,0.000308808,3.155433194,3.210802091,11.0797856,0.997957201,0.002042799,0,48.82975268,48.82975268,43.47742281,0.259978624,0,43.51382953,0.998084365,0.999158301,133.7736085,2651.342165,5.000998554,0.055998278,0.00705388,5.94E-06,0.000704519,1.35E-06,0.024118462,0.054531977,0.306653876,5.662128713,0,0,0,-8.502720188,928.5129472,4144.308924,0.198631276,0.16120422,0.022219528,0.816736122,0.160895411,0.000308808,0.997957201,0.002042799,0,5.066468633,1.199326182,-1.040049012,-1.040049012,-2.239375194,4147.800123,0,1.786711807
106,512.7577084,-6.71592552,2267.667464,0.659591488,4228.98136,0.003705543,1.172662826,0.161161719,0.022236887,0.816761172,0.16085321,0.000308509,3.151519441,3.207025875,11.07717217,0.997950285,0.002049715,0,48.83327158,48.83327158,43.47901288,0.260315442,0,43.51540805,0.998085718,0.999158592,133.708603,2645.114002,4.985399453,0.055998278,0.007051662,5.94E-06,0.000706739,1.36E-06,0.024122348,0.054527546,0.306705408,5.662128713,0,0,0,-8.503082086,928.6403008,4144.307216,0.198515814,0.161161719,0.022236887,0.816761172,0.16085321,0.000308509,0.997950285,0.002049715,0,5.067960162,1.199954038,-1.039419312,-1.039419312,-2.23937335,4147.797205,0,1.787156566
107,512.2894946,-6.715843017,2266.969529,0.659588674,4223.579352,0.003704431,1.172247656,0.161119437,0.022254278,0.816785973,0.160811226,0.000308211,3.147610351,3.203254203,11.07457277,0.997943371,0.002056629,0,48.83684641,48.83684641,43.48065594,0.260652977,0,43.51703968,0.998087067,0.999158882,133.6436535,2638.901734,4.969858466,0.055998278,0.007049444,5.93E-06,0.000708957,1.36E-06,0.024126232,0.054523117,0.306756914,5.662128713,0,0,0,-8.503443984,928.7676522,4144.305501,0.198400539,0.161119437,0.022254278,0.816785973,0.160811226,0.000308211,0.997943371,0.002056629,0,5.069444063,1.200581559,-1.038789949,-1.038789949,-2.239371508,4147.794286,0,1.787600967
108,511.8212807,-6.715760872,2266.271963,0.659585848,4218.179426,0.00370332,1.171832885,0.161077373,0.022271701,0.816810526,0.160769459,0.000307913,3.143705918,3.199487067,11.07198735,0.99793646,0.00206354,0,48.84047716,48.84047716,43.48235197,0.260991232,0,43.51872437,0.998088413,0.99915917,133.5787602,2632.705309,4.954375301,0.055998278,0.007047228,5.93E-06,0.000711175,1.36E-06,0.024130113,0.054518691,0.306808393,5.662128713,0,0,0,-8.503805882,928.8950018,4144.303779,0.198285448,0.161077373,0.022271701,0.816810526,0.160769459,0.000307913,0.99793646,0.00206354,0,5.07092034,1.201208747,-1.038160921,-1.038160921,-2.239369667,4147.791366,0,1.78804501
109,511.3530669,-6.715679081,2265.574764,0.659583011,4212.78159,0.003702209,1.171418513,0.161035526,0.022289155,0.816834829,0.160727908,0.000307617,3.139806137,3.195724463,11.0694159,0.997929552,0.002070448,0,48.84416381,48.84416381,43.48410092,0.261330208,0,43.5204621,0.998089754,0.999159457,133.5139229,2626.524675,4.938949667,0.055998278,0.007045014,5.93E-06,0.000713391,1.37E-06,0.024133993,0.054514267,0.306859844,5.662128713,0,0,0,-8.50416778,929.0223496,4144.302049,0.198170542,0.161035526,0.022289155,0.816834829,0.160727908,0.000307617,0.997929552,0.002070448,0,5.072389,1.201835604,-1.037532225,-1.037532225,-2.239367828,4147.788445,0,1.788488699
110,510.8848531,-6.715597643,2264.877929,0.659580163,4207.385848,0.003701099,1.17100454,0.160993896,0.022306641,0.816858885,0.160686573,0.000307322,3.135911003,3.191966385,11.06685839,0.997922647,0.002077353,0,48.84790633,48.84790633,43.48590277,0.261669907,0,43.52225282,0.998091092,0.999159742,133.4491417,2620.359779,4.923581275,0.055998278,0.0070428,5.92E-06,0.000715605,1.37E-06,0.02413787,0.054509845,0.30691127,5.662128713,0,0,0,-8.504529678,929.1496958,4144.300313,0.198055818,0.160993896,0.022306641,0.816858885,0.160686573,0.000307322,0.997922647,0.002077353,0,5.073850048,1.202462132,-1.036903859,-1.036903859,-2.239365991,4147.785523,0,1.788932035
111,510.4166393,-6.715516556,2264.181456,0.659577302,4201.992206,0.003699989,1.170590966,0.160952482,0.022324159,0.816882693,0.160645453,0.000307029,3.132020511,3.188212828,11.06431478,0.997915744,0.002084256,0,48.8517047,48.8517047,43.48775749,0.262010332,0,43.52409652,0.998092426,0.999160026,133.3844166,2614.210571,4.908269838,0.055998278,0.007040588,5.92E-06,0.000717819,1.37E-06,0.024141746,0.054505426,0.306962669,5.662128713,0,0,0,-8.504891576,929.2770406,4144.29857,0.197941278,0.160952482,0.022324159,0.816882693,0.160645453,0.000307029,0.997915744,0.002084256,0,5.075303489,1.203088335,-1.036275821,-1.036275821,-2.239364156,4147.7826,0,1.78937502
112,509.9484254,-6.715435817,2263.485342,0.65957443,4196.600668,0.00369888,1.170177791,0.160911284,0.022341708,0.816906253,0.160604548,0.000306736,3.128134656,3.184463786,11.06178505,0.997908845,0.002091155,0,48.85555891,48.85555891,43.48966503,0.262351485,0,43.52599315,0.998093757,0.999160308,133.3197475,2608.076998,4.893015071,0.055998278,0.007038376,5.92E-06,0.000720032,1.38E-06,0.024145619,0.054501009,0.307014042,5.662128713,0,0,0,-8.505253474,929.4043841,4144.296819,0.19782692,0.160911284,0.022341708,0.816906253,0.160604548,0.000306736,0.997908845,0.002091155,0,5.076749329,1.203714213,-1.035648109,-1.035648109,-2.239362322,4147.779675,0,1.789817657
113,509.4802116,-6.715355424,2262.789584,0.659571546,4191.21124,0.003697771,1.169765016,0.160870302,0.02235929,0.816929567,0.160563857,0.000306445,3.124253433,3.180719254,11.05926918,0.997901948,0.002098052,0,48.85946894,48.85946894,43.49162537,0.262693367,0,43.52794268,0.998095083,0.999160589,133.2551344,2601.95901,4.87781669,0.055998278,0.007036166,5.91E-06,0.000722243,1.38E-06,0.02414949,0.054496594,0.307065389,5.662128713,0,0,0,-8.505615372,929.5317265,4144.295061,0.197712744,0.160870302,0.02235929,0.816929567,0.160563857,0.000306445,0.997901948,0.002098052,0,5.078187574,1.20433977,-1.03502072,-1.03502072,-2.239360491,4147.776749,0,1.790259948
114,509.0119978,-6.715275376,2262.094181,0.659568651,4185.823928,0.003696663,1.169352641,0.160829534,0.022376903,0.816952634,0.16052338,0.000306154,3.120376836,3.176979226,11.05676712,0.997895054,0.002104946,0,48.86343477,48.86343477,43.49363848,0.263035982,0,43.52994509,0.998096406,0.999160869,133.1905772,2595.856555,4.862674413,0.055998278,0.007033957,5.91E-06,0.000724453,1.38E-06,0.02415336,0.054492181,0.30711671,5.662128713,0,0,0,-8.50597727,929.659068,4144.293297,0.197598748,0.160829534,0.022376903,0.816952634,0.16052338,0.000306154,0.997895054,0.002104946,0,5.079618228,1.204965008,-1.034393652,-1.034393652,-2.239358661,4147.773822,0,1.790701894
115,508.543784,-6.71519567,2261.399129,0.659565744,4180.438736,0.003695556,1.168940664,0.160788981,0.022394549,0.816975454,0.160483116,0.000305865,3.116504861,3.173243697,11.05427887,0.997888163,0.002111837,0,48.86745639,48.86745639,43.49570432,0.263379331,0,43.53200033,0.998097725,0.999161147,133.1260761,2589.769582,4.847587961,0.055998278,0.007031749,5.90E-06,0.000726662,1.38E-06,0.024157227,0.054487771,0.307168006,5.662128713,0,0,0,-8.506339168,929.7864086,4144.291525,0.197484932,0.160788981,0.022394549,0.816975454,0.160483116,0.000305865,0.997888163,0.002111837,0,5.081041298,1.205589929,-1.033766903,-1.033766903,-2.239356832,4147.770894,0,1.791143499
116,508.0755701,-6.715116304,2260.704426,0.659562825,4175.055669,0.003694449,1.168529087,0.160748642,0.022412226,0.816998029,0.160443066,0.000305577,3.112637503,3.169512661,11.05180439,0.997881275,0.002118725,0,48.87153376,48.87153376,43.49782288,0.263723416,0,43.53410838,0.998099041,0.999161424,133.0616308,2583.698042,4.832557055,0.055998278,0.007029543,5.90E-06,0.00072887,1.39E-06,0.024161093,0.054483362,0.307219276,5.662128713,0,0,0,-8.506701067,929.9137486,4144.289746,0.197371296,0.160748642,0.022412226,0.816998029,0.160443066,0.000305577,0.997881275,0.002118725,0,5.082456788,1.206214535,-1.033140471,-1.033140471,-2.239355006,4147.767964,0,1.791584763
117,507.6073563,-6.715037275,2260.01007,0.659559894,4169.674733,0.003693343,1.16811791,0.160708517,0.022429936,0.817020358,0.160403228,0.00030529,3.108774755,3.165786113,11.04934365,0.99787439,0.00212561,0,48.87566689,48.87566689,43.4999941,0.264068239,0,43.53626922,0.998100353,0.999161699,132.9972416,2577.641883,4.817581419,0.055998278,0.007027337,5.90E-06,0.000731077,1.39E-06,0.024164956,0.054478956,0.307270521,5.662128713,0,0,0,-8.507062965,930.0410881,4144.287959,0.197257839,0.160708517,0.022429936,0.817020358,0.160403228,0.00030529,0.99787439,0.00212561,0,5.083864705,1.206838828,-1.032514353,-1.032514353,-2.239353181,4147.765033,0,1.792025689
