,pressure,mean,std,variance
374,200.62432182687579,,,
375,200.3049229119528,,,
376,199.9855239970298,,,
377,199.6661250821068,,,
378,199.34672616718376,,,
379,199.02732725226076,,,
380,198.70792833733776,,,
381,198.38852942241476,,,
382,198.06913050749176,,,
383,197.74973159256876,,,
384,197.43033267764577,,,
385,197.11093376272277,,,
386,196.79153484779977,,,
387,196.47213593287677,,,
388,196.15273701795377,,,
389,195.83333810303077,,,
390,195.51393918810777,,,
391,195.19454027318477,,,
392,194.87514135826177,,,
393,194.55574244333877,,,
394,194.23634352841577,,,
395,193.91694461349277,,,
396,193.59754569856977,,,
397,193.27814678364678,,,
398,192.95874786872375,,,
399,192.63934895380075,,,
400,192.31995003887775,,,
401,192.00055112395475,,,
402,191.68115220903175,,,
403,191.36175329410875,,,
404,191.04235437918575,,,
405,190.72295546426275,,,
406,190.40355654933975,,,
407,190.08415763441675,,,
408,189.76475871949376,,,
409,189.44535980457073,,,
410,189.12596088964773,,,
411,188.80656197472473,,,
412,188.48716305980173,,,
413,188.16776414487873,,,
414,187.84836522995573,,,
415,187.52896631503273,,,
416,187.20956740010973,,,
417,186.89016848518673,,,
418,186.57076957026374,,,
419,186.25137065534074,,,
420,185.93197174041774,,,
421,185.61257282549474,,,
422,185.29317391057174,,,
423,184.9737749956487,,,
424,184.6543760807257,,,
425,184.3349771658027,,,
426,184.0155782508797,,,
427,183.6961793359567,,,
428,183.37678042103371,,,
429,183.05738150611072,,,
430,182.73798259118772,,,
431,182.41858367626472,,,
432,182.09918476134172,,,
433,181.77978584641872,,,
434,181.46038693149572,,,
435,181.14098801657272,,,
436,180.8215891016497,,,
437,180.5021901867267,,,
438,180.1827912718037,,,
439,179.8633923568807,,,
440,179.5439934419577,,,
441,179.2245945270347,,,
442,178.9051956121117,,,
443,178.5857966971887,,,
444,178.2663977822657,,,
445,177.9469988673427,,,
446,177.6275999524197,,,
447,177.3082010374967,,,
448,176.9888021225737,,,
449,176.6694032076507,,,
450,176.35000429272768,,,
451,176.03060537780468,,,
